x1,x2,Category
-3.223878241457654,-3.5810727438439236,0
0.7991443892850165,-10.669948591064083,0
-9.75786110165053,9.210000758224515,0
0.25484045472886707,8.031702313900967,0
4.869308217615357,7.092882184206199,0
0.3060717553581168,7.936975769561973,0
-5.876123566284262,2.956425100267082,0
7.442869501098798,5.507109020198985,0
4.655531220385244,-9.256232906091988,0
-4.444130491032392,-9.97163403013234,0
-5.316978332820506,-2.058982315769099,0
-3.5250608152898097,-10.462188468846692,0
-0.29347566269941505,-4.72044360445855,0
-0.5696231738203825,8.165133126316972,0
-5.804369092996522,2.4095984418030594,0
6.057619740864263,-8.641583780094125,0
9.450803801289045,-2.5296533122090876,0
-0.18711685200561246,1.29711474703308,0
0.3375823191516405,7.917350423514848,0
9.446216299967825,-2.7381918742004645,0
2.7337282241023932,-3.030408483632158,0
-2.792307081263971,7.095887994914839,0
4.749277812020994,-9.55100985446041,0
7.5688333757374915,-7.07252313156382,0
3.147859792308832,0.908182770584354,0
1.0534181931667608,-10.53291687433444,0
2.7704293455795344,0.9640260617536396,0
8.313732344685508,4.422473696606463,0
7.302058393930602,5.552209506089589,0
1.010546484156615,-4.150726808332383,0
-5.412032152668796,-1.6905861762248726,0
7.604349693304218,5.229541216792076,0
-0.2165340515307987,1.769685328745763,0
1.2710058067319638,-10.674100387743923,0
-11.830163738628794,-2.996608006927346,0
6.143433770696884,6.481659813661042,0
-2.1581712749505004,7.49099163388917,0
-2.8774525347002937,6.888063154961171,0
3.42258485823555,-2.156545317072418,0
-10.895791748333094,-4.423611524148167,0
-0.9839635021869375,7.667835771463348,0
8.107453100414752,4.198187795176198,0
4.006497761787831,-9.59103293655754,0
0.31436793690324083,-4.453182779929594,0
-12.171748892601034,2.2353556405418296,0
-0.48545256863789216,7.947175769870318,0
-4.553358257528022,-3.0492883578217165,0
-2.5674311524539113,7.117969906949224,0
7.767143478817193,-6.978023811815786,0
-3.160421660276816,-10.336561150044895,0
-11.41771990698153,-4.038349520945783,0
2.263228575492793,1.775513947029692,0
4.47364860490884,-9.41293789295868,0
7.6231414447631805,5.017912108731023,0
-11.987881931060794,-1.9765412870458234,0
2.1992606176285996,-10.587734873973293,0
-1.1384003910976461,7.651249131731694,0
4.1906672141198085,7.916093047982071,0
7.676432526653345,-6.853602459408351,0
-3.9254068030863714,-3.694964240431672,0
-9.569462300435529,-6.861401520103518,0
-3.689039188445997,6.421408784697304,0
3.1592294901820734,-2.0201583095608457,0
-9.230009187707577,9.223661762121386,0
-0.45649885474442464,7.853095785572242,0
9.654349402470551,1.7149946768434219,0
-10.924299829535125,7.4175379200693214,0
5.703569945243472,-8.526859040184716,0
-9.757400879324699,9.077190492782098,0
-11.815566032873349,5.682525150555634,0
2.096599762908051,-10.351782139908929,0
9.767566466135916,0.6516393683200461,0
2.945439920443754,8.131830453138738,0
2.150078281452031,2.067018118671318,0
-6.163086251683741,1.056951966815614,0
3.1920163481173844,0.31304445126832875,0
-4.8144944320619745,-9.974069216530735,0
4.575343936651511,7.343284520329635,0
6.504895929094023,6.161119946455978,0
-11.519869824147472,-2.6997842192575994,0
4.814957455359242,7.562107229308137,0
-12.266699772644566,1.984111317590252,0
-0.9446517934267238,-10.545152850772574,0
-6.092954638433383,1.9839602684729551,0
5.145359784559429,-9.172981683054171,0
4.554145852925471,-9.240347198505361,0
9.535167479127825,-2.498031653087588,0
-3.3120792425214245,7.051244088981532,0
-11.819976552494255,3.776457100973677,0
4.871782736865087,7.261936123732433,0
9.269147310916836,1.4213332583257732,0
-10.193115560230204,8.384775173331349,0
-12.092106081512087,-1.9362457438689764,0
-6.247151603784456,2.221837098024401,0
-10.037226348359956,-6.000042772086841,0
-9.081814341719163,-7.048739558012375,0
6.408375378403507,6.34779594332864,0
9.172825144505115,2.8328483143314673,0
-8.969167962665168,9.705623051691703,0
3.308504569051408,-1.0879234389999815,0
-12.474493165455453,0.9675788278792754,0
-3.9506609831602857,5.883203404860895,0
-12.227967069283995,2.4957724153690153,0
-8.964412331767722,9.557032590653497,0
-7.611417260476641,-8.763729920836429,0
-5.5721143470081005,-0.7841171962300828,0
-10.111596004920798,7.991504354178869,0
9.562317739042404,-1.8607778826727182,0
9.135930071883053,2.9628190182605665,0
3.2313038370686398,-1.9489158538572136,0
8.859514069654626,-4.169744850760531,0
9.507697957108794,-1.4670643899055682,0
0.6378838896706756,-4.578019636702894,0
9.533172874201702,1.617879410987098,0
1.64600911878524,2.1222003507206715,0
3.0241473629478124,-2.7165736058905265,0
-6.052743765152377,1.8398380316898997,0
-0.3170604240650887,1.553156659300645,0
-4.298646626423351,5.938723499425445,0
8.425754844338822,3.9584336775749147,0
0.611276445652621,-10.840741992009818,0
-0.03697184546287485,1.116370827819709,0
-12.328316154209178,-1.128670131192271,0
9.236484347549625,-4.09907150411146,0
-3.297149990090369,-4.0281219905513455,0
-3.614646618102203,6.134568348792428,0
7.607515308862554,-6.648349437443118,0
-8.231536172747075,-7.5626601391442065,0
3.4795204741455046,0.38843951230656637,0
1.8375973312015048,-3.9563539991188734,0
-12.292510340272173,1.0719167525719757,0
-1.6298735410117364,7.5330459870850754,0
6.8298773904103145,-7.591443311966305,0
-12.293543928368896,-0.12539441505814578,0
-6.004970584554935,0.5801789303214526,0
3.35999559215041,0.9498319007758489,0
6.783021502112816,-7.4733270336867035,0
2.3281767103590822,1.4936849523727163,0
-4.339974425726954,-10.32809531067243,0
-2.8740219169431724,-4.169873476852114,0
-5.3594981190428275,-1.5356734978824629,0
9.460334722201809,-3.179014424157962,0
-8.462668971725982,10.544967833550409,0
-11.17794625455817,6.214037431582249,0
0.17674967670233555,8.324661028756108,0
-12.183698501652986,1.8350083032531304,0
-0.05453267863237676,-4.723385294068741,0
-1.4653793807561555,7.7410312948951105,0
3.541581252694585,7.96073064006423,0
1.0152074273273384,-10.54523193683314,0
-0.004998461017388711,-4.505328133216764,0
8.69597784922329,3.3022265204388335,0
-7.889690775701709,11.12674096678219,0
0.8456777968611926,-4.1839702045429,0
6.105155420055527,-8.48687096079231,0
-2.9354095185791764,7.153402599589097,0
-4.912575461915907,-2.303184581528305,0
-7.430822266321754,11.175648293403402,0
3.241633997391096,-2.4673241299289694,0
-5.940990672020342,1.2595754049389587,0
7.91892847161183,-6.573170904474925,0
4.952961036632112,7.296374096371768,0
0.14359731538717455,1.6656845518128058,0
9.08015050622194,2.2499877218885143,0
9.055154597275866,-4.798320500936733,0
-0.5297928905479465,8.191585867690103,0
6.53279367783706,6.067914064435889,0
9.768946317654262,-2.2231989307443216,0
9.423855171134877,1.799919559075727,0
-11.11195948381035,7.243622031004782,0
-5.9715343841954756,1.759542843113825,0
-4.098671728218883,-3.3862364163273164,0
-11.404680642266994,6.419525134300927,0
-1.2617599288537815,-4.7219192425269245,0
9.609258794300152,0.3066179837214718,0
-6.7241826780263345,12.06003360061271,0
-10.350796184721547,8.259884372119,0
9.687466921777373,0.29810762589792017,0
-6.201363925237477,2.6877621443890414,0
-3.489807857600736,-10.645449944243866,0
-12.24434006804619,1.9456029533923607,0
-5.632817796466365,-0.19389043378979332,0
-1.9998668595840998,-10.483118744445225,0
9.360872045198695,-2.0436793248042204,0
-12.20526527866466,-1.6029285902629895,0
9.894162917362209,-1.4277346481204416,0
2.4213495411232118,1.4844677984393666,0
-12.238974608503426,-1.5179805629798404,0
-7.114630905925411,11.84962619452678,0
-3.29527073625508,-3.6126774700155586,0
-8.483314164949732,10.51380407544538,0
-7.462231445710669,-8.726912835847443,0
2.73316549574524,1.3582587365977408,0
-7.7884647834822776,-7.954600963227583,0
-4.10046743122207,-3.457644621444121,0
-10.954220158913039,-4.263229615233787,0
1.5052569749300684,-3.924706015294561,0
-2.426328824410405,-10.777912670107838,0
-11.274838766669351,-3.8779913128819867,0
0.9028386431745629,-10.850754369810739,0
3.056005183296881,0.6425054220481932,0
-11.544785850452497,5.336636452260521,0
-2.2989446285567543,-10.536145702470764,0
0.830610501895265,8.225186722326562,0
-11.44983623938054,-2.5820217754162584,0
2.7728590336079235,8.06163728372954,0
-4.576410965423443,-3.0369386431753864,0
-1.3447883481520033,7.715709397135865,0
-10.452455951248655,-5.504913600383668,0
-2.449935643098687,-10.40533035171253,0
-12.39865509119934,0.24860412101287513,0
-5.973629762713632,3.0970736410891764,0
-5.6454012757347245,-0.20978367373030554,0
-11.02521037722975,6.843758999623274,0
6.254454311889948,-8.428189110406501,0
3.5681514064734827,-0.1709242091443403,0
-3.929281765913215,-3.694985976562103,0
5.571413221021475,7.054270795601739,0
2.0878860328604527,8.214385970805177,0
9.145515548669165,-3.434756050532825,0
-11.756536628523392,-1.9096152336358447,0
-7.09038783621789,11.672874453239332,0
-12.299693550288767,-0.45965939803376604,0
-4.457276703521825,5.7599404354237445,0
5.30309930442622,6.871552992963973,0
5.04429920242278,-9.169353249628887,0
-7.626100853047206,-8.550504594560628,0
6.181568578928619,-8.541218346378765,0
-11.372373939352281,6.840714725793128,0
-5.757281070067639,-9.572959890971958,0
-7.83367306560425,11.120050606421925,0
-10.13258496409734,8.33195948053977,0
0.4793555408061515,-4.301698107347995,0
-5.64192432110143,-1.5976360794351117,0
-5.964953217725248,-0.33739926083637706,0
8.739381410360167,-4.51903618766418,0
5.362199972330066,7.2447794793481926,0
3.334825774887374,7.907767612573273,0
2.669614282169409,8.060204775853256,0
-4.407331008213685,5.916223668112757,0
-9.048110594873737,-7.323467039723242,0
-4.541814808772332,-10.037973450284822,0
-5.573658839670048,4.081236860233049,0
0.9534436895600569,-4.207999076168078,0
7.956475895350388,-6.21424444959918,0
-8.02316294590269,11.142178942165248,0
-1.895876986798323,-4.464201617856792,0
3.179574346538172,-10.359371669039787,0
3.2578318615211455,-2.012073823915967,0
-10.785625019459541,-4.9171363120436355,0
5.598732823476429,6.630039922096846,0
-10.738166820983539,7.0969327986355815,0
1.954022315162473,-3.7927395125149093,0
-2.132251332113678,7.541032201046295,0
4.818294977167572,-9.268499464514175,0
8.003055279869747,-6.273851805146636,0
8.844807050854186,2.690996359194257,0
9.457363412545549,-0.21579587731030092,0
5.325740602890662,7.146100394512372,0
-5.324619564303992,-2.1732907718202594,0
-10.848200743672555,-4.62372787040169,0
-4.339560287952211,-3.3150882722489747,0
-2.4062187602583553,-10.652649117327687,0
-5.086278498902075,4.867559169822553,0
9.169637886196462,2.197330635549014,0
-2.0635975965210105,-4.349217041252621,0
-6.036794241559955,-0.9395642551864842,0
3.4896281669214306,-2.082787373926856,0
-2.6455144450395913,-4.463086644256362,0
-2.7424351323110643,-10.693596005003903,0
-12.592894558610437,1.2559250018447399,0
8.463797849459086,3.793219529375824,0
3.4267721186148763,-9.989860778902145,0
2.8077216016422755,0.94749348725332,0
-12.342352939691432,1.1049337957403418,0
-9.310742592935801,9.513971374612687,0
1.1333957521879823,8.345646845674548,0
1.756486309423499,2.095607295633753,0
2.14060039155298,-10.334265524515907,0
-7.106086448703718,11.704847079204166,0
5.871250003677875,6.492492070327179,0
-2.203154326343727,7.189854474789675,0
7.027955832781956,5.957966374880878,0
-6.2212936502402885,0.520429002999317,0
-9.144180451713108,-6.707151930030083,0
-11.258889978972013,6.10836256376647,0
-4.23193603787658,-10.426544420352583,0
-10.72002501099686,7.815110880307527,0
-12.239505857552592,0.5432246206199157,0
7.595580114181852,-6.792217310176816,0
7.107128620218786,-7.127658883811414,0
9.295770207407404,-2.6842089116299404,0
-8.102406328050309,10.987350080921354,0
-12.110964031647853,2.758545157205192,0
-10.663129056430291,-4.4510646847064885,0
-10.185833366220574,8.533239805535983,0
9.810589023931856,-1.560603100771682,0
-10.279512969648932,-5.938746060006352,0
-2.1000670768916185,7.331208611806245,0
-0.7412506332287501,-10.687559549944822,0
-6.349299282350675,-8.943705566591117,0
-4.147820380239043,-10.137424765659496,0
4.324982189672916,-9.398784647164078,0
6.632147073282934,6.074087922279752,0
7.84513992492576,-6.568511577972439,0
-12.600832100560085,1.2641808112322166,0
-3.626206296524981,-3.5720114948046726,0
-0.6039164988631673,-10.586131649384505,0
-2.708568289825654,-10.53869967761943,0
-8.157364876893388,-7.7332888899735375,0
-9.866920984513715,8.772957028867948,0
-11.506103542650079,6.059957847752703,0
2.8494668721923597,7.931148497420343,0
9.31858121991187,-3.2611477728104505,0
-5.6268366914142876,-0.49244816820552273,0
3.296481322820056,-0.7657829496317607,0
-10.403346815774043,7.70267669073593,0
6.478335235599835,-7.770870992724966,0
8.989170170407643,-4.10035449537491,0
-5.781119866196516,-1.0852926439182928,0
-6.226412623987904,1.6614236554575283,0
-3.1911769142130355,-3.9696362486524643,0
-1.6166240183845577,-10.605378790664119,0
9.58885801789994,0.5961127958173913,0
-8.147457510234364,10.432664387698718,0
9.929114407290026,-0.16746954805682973,0
6.369805180781192,6.317713616045503,0
-8.61595249672009,-7.220786587566628,0
-0.2230211921828077,1.063419595805364,0
-5.311841951045097,4.661267365635365,0
3.6203404786479627,-1.0875655814859349,0
-4.973028887330229,-2.2269228208325558,0
-12.328661166155102,2.7122483400412785,0
-0.2295322811823221,0.7240032934757392,0
-11.194209255986493,7.113962427049614,0
-3.193642605277244,-10.549770115188267,0
7.045346787831575,-7.638063042208787,0
7.798189196128688,5.0822809931491815,0
-4.681402356348882,-2.586668369750333,0
-5.96367032915508,1.8821914288919976,0
9.110268527250577,2.369716490846394,0
9.605409582570001,1.199979804531691,0
-5.266868013806251,-2.0834056469282194,0
9.033998441204393,3.1745360864320395,0
9.823507991024774,-0.9234497616868471,0
-8.332644572213237,-8.006250560642902,0
-8.28821981641251,-7.834639626849044,0
-11.713107081221208,-3.062953174335928,0
-12.227251172488579,3.5144419139861105,0
-5.863921386878611,0.7612899053388866,0
8.926326249168019,2.9971519191575604,0
-5.546822717894261,3.5555779070772084,0
-7.516522014898759,-8.52610149619996,0
-1.9433418454548035,7.670224982059154,0
-11.759225068937997,-2.5024692663050705,0
-8.738718687310723,-7.450134714142616,0
5.2582622518883735,7.04652331474609,0
9.582944795357324,-1.3923703939084118,0
0.08303398873246587,-4.436148377560491,0
9.92608803894264,-0.9966370873631463,0
-4.461825594997168,5.52186069009697,0
-2.3556588905342815,7.298987345924956,0
5.58836742587183,-8.389847850496357,0
8.609220904785715,-5.332482321212638,0
-1.4209374567282311,7.703324094891119,0
-4.2439913259282225,-3.490676251617129,0
0.984450068723887,-10.90125552394368,0
-10.14466914084622,8.618201547044958,0
-5.567896240928546,3.8293484178406083,0
0.11423135797746387,-10.642407307226334,0
2.53083214279687,7.838597830176168,0
-4.253250103094818,-2.8871482738700807,0
4.898117732391615,-8.931837150517158,0
3.4962515017883433,-0.09347044687559583,0
-12.485587189566735,2.949999134509804,0
9.947073458429019,-0.42701303532680024,0
-11.402289433958659,6.278930614124054,0
-4.534405192338131,5.318659854841272,0
9.47403958606636,-1.8665365599451018,0
2.5029405362205073,-10.418924754824662,0
-4.517895354105484,-10.369176962468163,0
-0.0939458608165809,0.6790083779402201,0
9.141740021489982,-3.605997259840471,0
-1.9422226806018932,-10.561748668236332,0
4.154829257474371,7.615387774883933,0
-8.643625516307855,9.929360955322592,0
2.5459525765379096,1.4495090748562616,0
8.890630434751719,-4.397778545280442,0
-8.482413082602758,-7.520854105350967,0
4.954724008291755,7.161427831350628,0
-6.077549045432418,-9.465238576526797,0
-12.30079681912569,-1.2515769321537784,0
-5.644568430300133,-0.5802715449773661,0
-2.915910630728824,-4.197320014275006,0
6.3617255627131915,-8.096918861153844,0
-5.630847569108353,-9.502542533569205,0
-6.129567160811117,2.6406874376553056,0
5.284791592334189,-8.920518369590473,0
-11.528456661802444,5.984395716618334,0
-10.796704749197188,6.948794248409725,0
-9.931191839233255,-6.091138785535027,0
-12.139154135740418,-0.089941896118638,0
0.8673187292503922,1.8179579928276892,0
6.690022981597421,5.960938133418447,0
0.6687877454682212,1.8850830735097854,0
-0.33944370080748965,-10.86815330745166,0
0.828983410899098,8.386096114667543,0
9.52386809426239,-3.2440196190998205,0
-10.471716693544094,-5.030853528878571,0
-1.0937131451560849,-4.5012435323054065,0
-11.981841862587164,-0.5282523241736254,0
-1.3119454546422893,-4.791428502459466,0
9.155447858545793,-4.077204971740099,0
-3.9256995693543417,6.222398954754286,0
-11.582675705500924,5.297880118843199,0
-8.553801018459895,10.209547533740468,0
7.427531698793938,-7.297010478787445,0
3.453111384999056,7.864916216850971,0
7.869433969218124,5.090368871054503,0
0.4914697440276242,8.05461406758217,0
-6.167676453479785,1.7061445670816995,0
1.360355841843884,8.124417736428796,0
-5.608255507041658,3.268331643554542,0
1.3871330183188006,8.067992421224393,0
-10.60988727143435,-5.057161638855567,0
-11.076677605145818,-4.055440724944375,0
-12.192187546342065,2.424673210219056,0
-12.284492604300297,1.0392030414969395,0
3.5992526334172767,-0.32040824419081976,0
-12.354163354000589,1.0440163709824295,0
1.6170782628731577,-4.173026470949743,0
-5.950710233147491,2.5633338030594413,0
4.183494959197299,-9.444963725334457,0
-0.033497211504628296,-4.508001029746401,0
-10.844881930591761,7.030577104510388,0
-12.166771441175838,3.512579739990555,0
-5.75705081300269,-0.35996327580356274,0
-5.352598025722728,-9.726588871079173,0
-5.9034689164820495,-9.749038113257658,0
-11.933701453402982,-1.1350372242444042,0
-4.658919978940311,5.237269801612245,0
-12.10129979352539,2.3660637955033543,0
7.565411240427811,-6.965949021155492,0
-4.886161220931085,4.701534885756635,0
-12.348312933034798,1.6899142727892695,0
-11.960022143851653,4.997384204371517,0
-2.3713790936385113,7.124230315861851,0
-11.65592269069648,5.430129832765968,0
0.047866988336339344,-4.51477291168929,0
-0.22400292918078196,1.251155746143769,0
-0.11414000713571881,-4.629844788596953,0
-5.990026021905212,-0.07101663681891379,0
2.091975376424751,7.9378987032043575,0
-11.753319263699275,5.0490339314775525,0
-4.45778976184322,5.605102262041026,0
6.840597192283251,-7.7346534347306335,0
-10.875692328331596,6.693314355361105,0
2.977936658756473,-2.2538116736522698,0
9.533018321188594,0.9246601186380871,0
-10.461832223549571,8.379310239561677,0
-1.8819804670265707,7.548027251763057,0
1.2840530207911098,2.30487028351631,0
-6.596073011248162,11.781160619695799,0
-5.518201947149149,4.46547344093746,0
-12.06951366347406,3.2100223112943036,0
-12.040316257576224,3.2572550390914508,0
-0.3702639959697587,-4.495490735284101,0
4.57756823399165,7.5367049554990135,0
3.6003668885374833,-1.3962702584267614,0
-6.315099242868062,2.1916818040556723,0
0.026412370578009686,1.7930708371221113,0
-9.577177760036259,9.376006136942792,0
-11.981978120632165,-1.5038041132505695,0
8.067951768743507,4.798412138459003,0
-8.647765388785402,10.576961982413238,0
-5.304361109842468,-9.996042580814207,0
-5.854199777016766,2.130867054356203,0
-7.992264977377557,11.0815547055879,0
-5.889295247447345,0.826523525822823,0
-7.316662621243416,-8.70069668024733,0
5.995701107544835,6.7143770569560255,0
-12.158052192149002,-1.042380488250164,0
8.608648141649988,-5.0443181021406485,0
-2.6220050958156462,-4.316496187296794,0
9.190650938237233,1.9430053688815985,0
3.3392914705280434,0.3186928254855079,0
1.4806313738799983,8.378484309057217,0
8.397427247930228,-5.896938846018608,0
-8.438716336797288,10.295262077357332,0
1.9853015033868848,-3.572931975266271,0
-3.922336531972796,6.250293489214926,0
3.649576352319097,-0.26862012277195646,0
-12.092665842265477,0.5780463808963878,0
4.965484090400953,7.3958650111969835,0
9.493119645430095,1.3127878887872275,0
-7.434561662461717,-8.60223806446119,0
-1.9788107366276853,-10.864499065568516,0
9.074435386465442,3.20264907768929,0
-3.126514692822408,6.920129747559049,0
0.66576868900732,-4.08922232257075,0
-11.794481677876629,-1.5468975600753547,0
-5.378815408225258,-1.2936307804887373,0
0.9847037909832723,-10.505578212720453,0
-7.013350081606425,-8.991645011263419,0
-10.0559766272611,-5.717878277555932,0
-3.5879812960236688,6.514076972540086,0
4.904695258801677,-9.25723432723896,0
-6.998775960410773,11.974861142436389,0
-3.471705539276807,6.417252027947685,0
-11.026261189935765,6.439415714323629,0
8.466139818527074,-5.332309340869548,0
-8.089506665725686,10.857304892836208,0
-5.003476312144049,-9.947820633137262,0
-4.8731070985558205,-10.183452359670977,0
-4.3373699742708185,5.6745817273457035,0
-9.770622485821468,9.04147499614168,0
-7.72382970911681,11.273544909061517,0
-2.393943593773505,-4.559336502668751,0
9.030079663355187,-4.413821523795092,0
3.4800057097707993,-2.0679965665545357,0
-7.35824590003132,11.560977067442087,0
3.412100827606076,0.0415106394071309,0
5.462566489584832,-8.655395932909386,0
6.047026689759293,6.555882803907066,0
-5.6728975416319125,-1.300839314726552,0
6.9451344265471935,-7.179329763996856,0
-6.311295518896854,1.734844531489575,0
7.18402860339738,-7.178600843020814,0
-6.2483078886225005,-9.268639376319022,0
-5.972967064961667,2.795737322500846,0
7.636854110696013,5.45035709547582,0
4.286784075339818,7.748909724996574,0
-10.553670396639873,7.973600243941962,0
1.658236127590673,8.172068620353263,0
2.0379565955519308,8.251887885946552,0
6.568575321463056,-7.76550821810812,0
-7.1373305539783525,11.784182003034,0
-2.4636919898724168,-10.647050441210885,0
-10.157597182741416,8.998236117006725,0
1.1165975372010049,-10.630520399396675,0
7.458768267829276,-6.776076473966125,0
-12.373333608030443,1.6693703992800477,0
-5.317750675594718,-1.8297452806033507,0
8.911980558523778,3.787414120042378,0
-8.401287663141765,-7.82737722080548,0
2.4344017409160115,1.5897436908887377,0
9.73123721156251,0.3642606967140847,0
-6.627879032690353,-9.3520329747557,0
-3.1723962324237522,-3.9757591113605804,0
-4.239944385644098,5.83462784365608,0
-11.993831210257573,3.72983905497906,0
-4.493399201373264,-10.015765540311545,0
-5.31810095255793,-9.91636600761313,0
5.496250904492054,6.84671959489037,0
9.517245205845263,-2.497422750164966,0
-6.595323962345818,-9.00938652636001,0
1.3178208157110647,-4.22881742335318,0
8.111622833662096,4.523832189225063,0
-5.432462427722424,3.4430994467404226,0
2.9049373956716757,-9.910807440296159,0
5.0660153254452105,7.274040764871538,0
-11.071100605399526,6.657926475667336,0
-2.187320310036572,-10.782027703299597,0
8.628475109372292,-4.953628369727747,0
1.6543060358221415,8.230913576857944,0
-7.872775584595795,10.885121235527157,0
7.859037703742612,5.003107932060364,0
-12.565480928004947,1.9996836940806075,0
-4.063209006418045,-10.333681384758146,0
-5.1950438985124485,4.118025411597602,0
-3.047269733005045,-10.728643933301937,0
0.42241180410173257,7.979244313017701,0
-3.9650685021076764,-10.316101039306831,0
-10.75102982126946,7.459601838601828,0
0.42238485161975653,2.184662962965162,0
-5.785886887945708,2.6245530323412867,0
1.426743163140193,7.940040110444699,0
-11.688829850055736,-2.575194670868739,0
0.7218583356347447,-10.584149712430827,0
3.8016054087973066,-10.085369965262945,0
1.9259067484276662,1.9065774431723816,0
-7.188736318763576,-8.976491386934402,0
-5.435059638167344,3.8348655400424136,0
2.3898887855503848,-10.13402909117688,0
3.5920983452442927,-1.3497500923008756,0
3.3236121923853053,8.094718546256942,0
8.772130025311842,-4.657734055555189,0
-7.9784718057693595,11.051531292574643,0
-3.6729046484680943,-3.5412750912840676,0
-11.528352400876463,-2.836514821902898,0
9.281669697877357,-3.246571182717267,0
3.1068674251981574,-2.3216914387338066,0
0.5077129796797917,8.086820482814348,0
-0.14955670467859244,-4.552774319160809,0
9.216177560651186,1.7066545377689848,0
-7.487775458858813,-8.796002504642146,0
-1.634415166863831,7.473443431037147,0
5.896704480060345,6.710642298568853,0
5.218941114188236,-9.259996082295268,0
9.660327975154843,-3.071447048238769,0
-4.687037236975165,4.990104694976464,0
-3.306243375870456,-10.477870276526435,0
-12.438023282801675,-0.5133561602867298,0
-6.073672252007422,-9.366927288892942,0
-7.22528500820898,11.513048805434506,0
2.458828659713693,-3.3625765470712072,0
2.835484715262523,-10.334712488553878,0
3.3367761125721325,0.3987077631938395,0
-11.47304699621614,-2.6995651051714695,0
-10.03707874304094,-5.639015715700656,0
8.28150047378795,-5.6376204942500365,0
-7.517384721920608,-8.430376397051846,0
-12.308096178150958,2.8468967724288663,0
8.255705382806266,4.104976620277804,0
2.3604408160478867,-10.538290938833425,0
-8.89052302233173,9.869461985825007,0
-8.967559295838596,-7.6390724424887715,0
2.1495127656507598,-10.388821293185481,0
-5.391675914873019,4.640104415683587,0
-9.846294167239273,-6.097726514360244,0
3.5134341170721726,-10.136552975499868,0
-12.49824533707833,1.2895045796201363,0
-0.199960886384974,8.012467413376214,0
-1.5369371691627052,7.853934755866403,0
-5.73409934817519,-1.142786215721178,0
-2.669599714377189,-10.559138644761846,0
6.6280190760141,-8.13959747114506,0
-0.7564582750280777,7.735378525337143,0
3.2359466903150063,8.072650831498793,0
-10.217321748522641,8.120100337073165,0
-6.0824626631845815,-9.39828970296376,0
9.553279244034218,-3.3626762758484046,0
3.6870575375514956,-9.986329242255763,0
-3.775231645430148,-3.2679177626688576,0
-12.488409443044205,0.21102763570807218,0
-0.08153423173912272,1.6968494892799166,0
-6.261148478673926,0.9525522158268304,0
-4.6330895868132345,-10.040695582064734,0
-10.794239561647641,-5.028881042220775,0
9.753601902354765,-2.8838291206761784,0
-5.957272423623716,-0.10805299171869796,0
-0.9198525412762182,-4.685333280804615,0
-0.6597637458337585,-4.641809724773973,0
-11.874277100956736,-1.98687956901747,0
-7.2259220745500174,11.218080106862597,0
-8.261362875056454,10.797238435865152,0
-6.064096975837901,1.5351608221746897,0
-5.505007728469955,-1.0506235856837507,0
-3.359262744338325,-3.91074842651322,0
2.713400694971812,-2.7668988493688165,0
-7.665291541924932,11.200436447316944,0
-5.716279910197556,-9.722445655160655,0
